name,address,city,delivery estimation [minutes],delivery price,food categories,is active,is valid,kosher,location lat long,menu,opening days,prep estimation [minutes],rating
Aricha Sabich | Tel Aviv,"הרצל 15, תל אביב",Tel Aviv,12,10.0,street food---mediterranean,True,True,False,"(34.77030269999999, 32.0620845)","Meal(name='סביח בצלחת', price=35.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/6180ee24dc0eca8be31b0e19/66a1b8d4-3c9a-11ec-b62e-a687d174c74e___________.jpeg', days=[1, 2, 3, 4, 5, 6, 7])",friday monday saturday sunday thursday tuesday wednesday,20,8.8
Under The Tree,202 בן יהודה,Tel Aviv,12,10.0,breakfast---salad---sandwich---soup,True,True,False,"(34.77417469024658, 32.090263762239836)","Meal(name='ארטישוק א-לה רומנה', price=32.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/2692a1cc-0b4d-11ed-9fab-425fd9ceefa3_under_the_tree_14jul3859.jpeg', days=[1])---Meal(name='כריך עוף צ׳יפוטלה 🌶', price=47.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=True, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/fd9afb24-f072-11ec-bf95-0a5bd01cd516_under_the_tree_13_jun20029.jpeg', days=[1])---Meal(name='מישל', price=44.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/88e58e62-24c1-11eb-8f8e-92d255bea7b6___________.jpeg', days=[1])---Meal(name='אורז עוף בקארי 🌶 🌶', price=49.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=True, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/5a8dbcbc-0d6c-11ec-b8c2-da391ea6a5a9_______________.jpeg', days=[1])---Meal(name='\u202bאורז טופו בקארי טבעוני 🌱 🌶 🌶', price=48.0, alcohol_percentage=0.0, vegetarian=True, GF=False, spicy=True, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/5da8560e-5b42-11ec-a97e-661ff2fe7a1f_under_the_tree_02.123324.jpeg', days=[1])---Meal(name='סלט \u202bעדשים - טבעוני 🌱', price=44.0, alcohol_percentage=0.0, vegetarian=True, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/748da308-f06e-11ec-b2d3-3227713059a1_under_the_tree_13_jun19999.jpeg', days=[1])---Meal(name='סלט יווני', price=39.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/347aeea6-5b40-11ec-81c8-4654709f86e2_under_the_tree_02.123237.jpeg', days=[1])---Meal(name='סלט עוף אסיה', price=48.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/d179f2d2-5b69-11ec-a74f-767d82345c35_under_the_tree_02.123273.jpeg', days=[1])---Meal(name='פיקניק מתחת לעץ🌴', price=239.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/d8e90fd8-8041-11ec-8c42-fecc505b110c____________.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='דיל זוגי', price=128.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/8c96faf4-0b4d-11ed-9590-1a5d05459ca7_under_the_tree_14jul4117.jpeg', days=[1])---Meal(name='דיל לארבעה', price=248.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/afe58660-0b4d-11ed-b521-ca8f7a2c8c51_under_the_tree_14jul4119.jpeg', days=[1])---Meal(name='בוקר בייגל פטה עם סלט', price=44.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/63b5bb16-88f3-11ec-9247-caa6154fffdd____________2_.jpeg', days=[1])---Meal(name='בוקר בייגל טוסט עם סלט', price=44.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/4070eb6c-88f3-11ec-bbeb-2aa7828781be_____________2_.jpeg', days=[1])---Meal(name='בוקר בייגל סלמון עם סלט', price=56.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/20f85004-88f3-11ec-8a76-12e1b4933285______________2_.jpeg', days=[1])---Meal(name='\u202bבוקר בייגל טבעוני עם סלט 🌱', price=44.0, alcohol_percentage=0.0, vegetarian=True, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/7bd6029c-88f2-11ec-ad10-72f793082839_____________.jpeg', days=[1])---Meal(name='בוקר אבוקדו', price=54.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/dbe63fca-5770-11ec-89cb-9a7f39f3b1e0____________.jpeg', days=[1])---Meal(name='בוקר חביתה', price=48.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/2f4bcb76-5771-11ec-90a9-26380f2c9369___________.jpeg', days=[1])---Meal(name='קפה קר ומאפה', price=34.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/92f1115a-5770-11ec-b9a7-aae80b5d7433__________.jpeg', days=[1])---Meal(name='מארז 5 בייגלים', price=152.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/d0b93990-96c2-11ec-acbe-9af5f02e7dca_under_the_tree0579.jpeg', days=[1])---Meal(name='פרחי כרובית אפויה [מוגש קר]', price=34.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/427fcae0-0b4d-11ed-937a-421a10543917_under_the_tree_14jul3884.jpeg', days=[1])---Meal(name='ארטישוק א-לה רומנה', price=36.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/2692a1cc-0b4d-11ed-9fab-425fd9ceefa3_under_the_tree_14jul3859.jpeg', days=[1])---Meal(name='נאצ׳וס כמו במקסיקו', price=38.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/8238d418-f074-11ec-ba45-8a6bb64e7a97______.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='כריך רוסטביף עין', price=52.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/fd5c6ac4-24bf-11eb-9c04-2a961bbb38cb____________.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='כריך עוף צ׳יפוטלה 🌶', price=52.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=True, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/fd9afb24-f072-11ec-bf95-0a5bd01cd516_under_the_tree_13_jun20029.jpeg', days=[1])---Meal(name='כריך שווארמה', price=54.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/13f0421c-f073-11ec-a196-563bf6e2fe52_under_the_tree_13_jun20054.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='כריך אסאדו 🌶', price=56.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=True, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/4aababac-f073-11ec-b9ec-22eae89acdd7_under_the_tree_13_jun20066.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='כריך סלמון עין', price=52.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/c7b9ee0e-24c0-11eb-9aa8-c651f267d13c_______________.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='כריך טוניסאי 🌶', price=46.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=True, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/da2f3bc8-f06d-11ec-80f2-b6bad4fb6129_under_the_tree_13_jun19944.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='כריך גאודה', price=44.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/79469996-60d0-11ec-b773-2e26dffff35f_____________1_.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='\u202bכריך סביח', price=46.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/10e7e4f0-24c1-11eb-91e3-4e799bfe4118__________.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='כריך אבוקדו', price=46.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/22c3dc2e-24c1-11eb-91c0-9a2c5787eb5b_____________.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='כריך חביתה קלאסית', price=42.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/e1c8ed84-0b4d-11ed-b0c4-1e721fddf0d1_under_the_tree_14jul4130.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='טוסט יווני', price=46.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/625f974c-5b70-11ec-8b17-be626d03cfa8_under_the_tree_02.123303.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='מישל', price=48.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/88e58e62-24c1-11eb-8f8e-92d255bea7b6___________.jpeg', days=[1])---Meal(name='צהובה קלאסי', price=46.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/96b08042-24c1-11eb-850c-2a076a95b13d_________________.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='סלט עוף אסיה', price=52.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/d179f2d2-5b69-11ec-a74f-767d82345c35_under_the_tree_02.123273.jpeg', days=[1])---Meal(name='סלט שווארמה', price=56.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/6cd7ba2c-f20d-11ec-b2a0-ea8d87e6be4a____________.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='סלט ויאטנמי🌶', price=54.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=True, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/5adbcd2a-5b6a-11ec-806e-d6ab29e29eec_under_the_tree_02.123307.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='סלט \u202bעדשים - טבעוני 🌱', price=48.0, alcohol_percentage=0.0, vegetarian=True, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/748da308-f06e-11ec-b2d3-3227713059a1_under_the_tree_13_jun19999.jpeg', days=[1])---Meal(name='סלט טונה', price=48.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/133e2852-5b40-11ec-b656-7eca3c922e6b_under_the_tree_02.123262.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='סלט יווני', price=44.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/347aeea6-5b40-11ec-81c8-4654709f86e2_under_the_tree_02.123237.jpeg', days=[1])---Meal(name='סלט \u202bשוק🌱', price=45.0, alcohol_percentage=0.0, vegetarian=True, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/3b06d1d6-f06e-11ec-bdd3-92104fd18b73_under_the_tree_13_jun19964.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='\u202bאורז עוף צ׳יפוטלה 🌶', price=54.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=True, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/d0c756ac-24c1-11eb-86f8-9a2c5787eb5b__________________.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='אורז שווארמה', price=56.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/d4ed28be-f072-11ec-aee0-3227713059a1_under_the_tree_13_jun20018.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='\u202bאורז אסאדו 🌶', price=56.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=True, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/af884126-f072-11ec-b877-2a16784ef9f9_under_the_tree_13_jun20006.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='אורז עוף בקארי 🌶 🌶', price=54.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=True, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/5a8dbcbc-0d6c-11ec-b8c2-da391ea6a5a9_______________.jpeg', days=[1])---Meal(name='ארטישוק א-לה רומנה טבעוני 🌱', price=36.0, alcohol_percentage=0.0, vegetarian=True, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/50de7ec8-f06e-11ec-9782-b6bad4fb6129_under_the_tree_13_jun19974.jpeg', days=[1])---Meal(name='\u202bסלט עדשים - טבעוני 🌱', price=48.0, alcohol_percentage=0.0, vegetarian=True, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/ae5635f0-f20d-11ec-8da4-d2565f889a72_under_the_tree_13_jun19999.jpeg', days=[1])---Meal(name='\u202bסלט שווארמה טבעונית 🌱', price=56.0, alcohol_percentage=0.0, vegetarian=True, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/32c4bff0-5b6e-11ec-9522-4e01fb165b3a_under_the_tree_02.123296.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='\u202bסלט טופו אסיה (מכיל דבש) 🌱', price=52.0, alcohol_percentage=0.0, vegetarian=True, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/a875dd4c-5b41-11ec-bd00-fe8c8f56190f_under_the_tree_02.123227.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='\u202bאורז שווארמה טבעונית 🌱', price=56.0, alcohol_percentage=0.0, vegetarian=True, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/c0fbb17c-f072-11ec-9d20-26c98a9f8f55_under_the_tree_13_jun20011.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='\u202bאורז טופו בקארי טבעוני 🌱 🌶 🌶', price=54.0, alcohol_percentage=0.0, vegetarian=True, GF=False, spicy=True, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/5da8560e-5b42-11ec-a97e-661ff2fe7a1f_under_the_tree_02.123324.jpeg', days=[1])---Meal(name='\u202bכריך שווארמה טבעונית 🌱', price=52.0, alcohol_percentage=0.0, vegetarian=True, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/317ab2a4-f073-11ec-8364-7a47d6c4ff69_under_the_tree_13_jun20049.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='\u202bכריך סביח טבעוני 🌱', price=46.0, alcohol_percentage=0.0, vegetarian=True, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/fa72bf22-0b4d-11ed-8f8f-12dc4b6d6df4_under_the_tree_14jul4002.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='מארז 6 קוקיז מתחת לעץ', price=96.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/0b3be0ca-4247-11ec-a891-b26dbf226491______6_______.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='מארז גלידה וקוקיז', price=92.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/2729914e-2e7c-11ec-bd21-0aa8b85dc647______4____________.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='גלידה ומאפה שמרים לבחירה', price=50.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/3daac8ac-0b4e-11ed-a639-c698ccc26831_under_the_tree_14jul3951.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='גלידה ביתית קורנפלקס מקורמל', price=32.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/d961c206-f20c-11ec-a26c-9a472b27c28a_under_the_tree_13_jun20218.jpeg', days=[1])---Meal(name='גלידה ביתית צ׳אנקי קרמבל', price=32.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/63888600-f072-11ec-bf95-0a5bd01cd516_under_the_tree_13_jun20212.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='\u202bתערובת הבית במשקל - 1 ק""ג', price=149.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/b70f5d4c-e7a1-11eb-8a59-96326c4aba69___________________1_____.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='אתיופיה - 250 גרם', price=48.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/696701c6-e7a1-11eb-9324-169545abc327________.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='קוסטה ריקה - 250 גרם', price=48.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/97bdcd8e-e7a1-11eb-8a3f-320dac648838___________.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='ברזיל - 250 גרם', price=48.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/7734879c-e7a1-11eb-bee6-0a329fcb40fe______.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='קולומביה - 250 גרם', price=48.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/a5fc63ce-e7a1-11eb-96d6-02a8a471248a_________.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='אינדונזיה - 250 גרם', price=48.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/86ebe00e-e7a1-11eb-bc22-169545abc327__________.jpeg', days=[1, 2, 3, 4, 5, 6, 7])---Meal(name='\u202bתערובת הבית במשקל - 250 גרם', price=48.0, alcohol_percentage=0.0, vegetarian=False, GF=False, spicy=False, image='https://wolt-menu-images-cdn.wolt.com/menu-images/5d651f64ffa0b0af8e925300/5074aa24-e7a1-11eb-838d-f2696a8814b2_____________250____.jpeg', days=[1, 2, 3, 4, 5, 6, 7])",friday monday saturday sunday thursday tuesday wednesday,20,8.6
